MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
234,146,246,269,159,77,372,391,305,2022-01-17 13:40:20.745
234,146,250,270,161,77,373,389,305,2022-01-17 13:40:20.858
234,146,234,270,161,77,373,389,305,2022-01-17 13:40:20.969
229,145,266,270,162,78,376,394,304,2022-01-17 13:40:21.081
229,145,229,269,160,76,374,394,306,2022-01-17 13:40:21.192
232,146,255,270,161,77,373,389,305,2022-01-17 13:40:21.304
234,146,235,270,162,77,373,389,305,2022-01-17 13:40:21.415
232,147,235,269,159,77,372,391,306,2022-01-17 13:40:21.527
229,146,250,270,162,78,376,392,303,2022-01-17 13:40:21.639
234,146,218,270,161,77,373,389,305,2022-01-17 13:40:21.751
232,145,249,269,159,76,372,392,306,2022-01-17 13:40:21.864
229,145,218,270,162,78,376,392,304,2022-01-17 13:40:21.975
232,146,239,270,156,69,379,391,301,2022-01-17 13:40:22.085
234,146,235,270,161,76,373,389,305,2022-01-17 13:40:22.198
232,147,217,269,159,76,372,391,306,2022-01-17 13:40:22.309
229,145,246,270,162,78,376,392,303,2022-01-17 13:40:22.421
229,145,211,270,162,78,376,392,303,2022-01-17 13:40:22.533
231,145,245,269,159,73,372,392,306,2022-01-17 13:40:22.644
229,145,224,270,162,78,376,392,304,2022-01-17 13:40:22.755
230,146,234,270,162,78,375,391,304,2022-01-17 13:40:22.868
229,145,244,269,161,76,374,392,306,2022-01-17 13:40:22.979
232,146,216,270,162,78,375,391,304,2022-01-17 13:40:23.091
232,147,250,271,160,77,373,389,305,2022-01-17 13:40:23.202
229,145,212,269,161,76,368,395,303,2022-01-17 13:40:23.314
229,145,236,269,159,76,374,392,306,2022-01-17 13:40:23.425
234,146,232,270,161,77,373,389,305,2022-01-17 13:40:23.538
234,146,219,270,161,76,373,389,305,2022-01-17 13:40:23.649
234,147,242,271,161,77,373,389,305,2022-01-17 13:40:23.761
229,145,209,269,161,76,374,392,306,2022-01-17 13:40:23.873
229,145,247,269,159,76,374,392,306,2022-01-17 13:40:23.985
229,145,221,269,159,76,374,392,306,2022-01-17 13:40:24.096
